Date,Open,High,Low,Close,Adj Close,Volume
2013-01-30,172.500000,175.899994,170.149994,172.750000,133.452728,8238
2013-01-31,171.000000,175.050003,168.250000,172.550003,133.298264,9039
2013-02-01,171.199997,173.649994,168.500000,170.850006,131.984985,7141
2013-02-04,170.100006,172.800003,167.050003,169.000000,130.555771,6060
2013-02-05,168.000000,168.000000,161.500000,162.750000,125.727547,11689
2013-02-06,164.000000,167.500000,157.149994,163.449997,126.268295,26660
2013-02-07,161.550003,164.399994,158.800003,161.000000,124.375656,62453
2013-02-08,162.399994,163.000000,160.000000,161.550003,124.800537,13863
2013-02-11,165.000000,165.949997,161.050003,163.050003,125.959312,3358
2013-02-12,164.600006,165.600006,161.699997,164.300003,126.924942,106089
2013-02-13,167.899994,167.899994,163.000000,163.000000,125.920670,105379
2013-02-14,165.800003,165.800003,162.149994,163.149994,126.036568,4320
2013-02-15,165.899994,166.100006,164.000000,165.850006,128.122360,139583
2013-02-18,163.300003,167.850006,163.300003,166.000000,128.238220,9301
2013-02-19,167.550003,167.550003,163.000000,165.000000,127.465706,124894
2013-02-20,167.800003,167.800003,164.300003,167.050003,129.049377,2760
2013-02-21,165.350006,168.000000,165.350006,167.750000,129.590134,10257
2013-02-22,166.050003,169.949997,166.000000,167.449997,129.358398,6354
2013-02-25,169.550003,171.050003,167.500000,168.949997,130.517181,11677
2013-02-26,171.399994,171.399994,166.000000,168.050003,129.821899,37997
2013-02-27,166.449997,170.100006,166.449997,168.699997,130.324036,32782
2013-02-28,169.300003,170.899994,167.899994,169.699997,131.096558,5426
2013-03-01,167.350006,173.649994,167.350006,170.350006,131.598740,6480
2013-03-04,170.000000,172.850006,166.100006,170.050003,131.366928,103948
2013-03-05,169.050003,170.899994,168.050003,170.000000,131.328293,8015
2013-03-06,169.000000,179.000000,168.550003,171.100006,132.178101,44239
2013-03-07,172.250000,174.350006,166.350006,171.649994,132.602997,13834
2013-03-08,172.350006,175.550003,171.050003,173.850006,134.302521,12534
2013-03-11,174.000000,174.800003,170.699997,171.899994,132.796112,6754
2013-03-12,173.649994,173.949997,170.500000,171.399994,132.409821,2044
2013-03-13,170.699997,172.500000,170.000000,171.750000,132.680206,16176
2013-03-14,170.149994,171.000000,170.000000,170.100006,131.405594,4562
2013-03-15,170.199997,172.050003,169.000000,170.449997,131.675949,70794
2013-03-18,168.199997,171.399994,168.199997,170.649994,131.830429,3774
